player_id,season,GW,pred_xgb,actual,pred_lstm
553.0,2022-23,34,1.0905017,2,0.6905348
553.0,2022-23,34,1.0905017,2,0.43370128
553.0,2022-23,35,2.0519097,1,0.93720675
553.0,2022-23,36,3.1465504,8,1.4968473
553.0,2022-23,37,3.7341535,1,2.0009408
553.0,2022-23,37,3.7341535,1,2.0827487
553.0,2022-23,37,4.467686,7,2.0009408
553.0,2022-23,37,4.467686,7,2.0827487
553.0,2022-23,38,3.2194595,1,1.2199544
620.0,2022-23,7,0.14344019,0,1.0264716
620.0,2022-23,8,0.7797248,1,0.6507227
620.0,2022-23,9,0.3445907,0,0.48746914
620.0,2022-23,10,0.78454745,1,0.4348029
620.0,2022-23,11,1.0984155,1,0.51949054
620.0,2022-23,12,0.98379487,1,0.45898995
620.0,2022-23,13,0.105134234,0,0.47939438
620.0,2022-23,14,0.8935393,1,0.4779065
620.0,2022-23,15,0.054950736,0,0.55153376
620.0,2022-23,16,0.10459396,0,0.47798973
620.0,2022-23,17,1.7521908,1,0.40306363
620.0,2022-23,18,1.7063037,1,0.80605924
620.0,2022-23,19,1.6958294,1,0.78418094
620.0,2022-23,20,1.5545354,1,0.6485611
620.0,2022-23,21,-0.036740214,0,0.6869053
620.0,2022-23,22,1.467993,15,0.56373084
620.0,2022-23,23,2.899684,12,1.2557145
620.0,2022-23,24,3.3353877,2,2.0714295
620.0,2022-23,25,3.0101576,2,2.4007242
620.0,2022-23,26,3.0994062,2,1.788221
620.0,2022-23,27,4.053777,2,1.5653998
620.0,2022-23,28,2.1304178,1,1.4424337
620.0,2022-23,29,3.1444535,1,0.91754615
620.0,2022-23,30,4.3170023,1,1.0058337
620.0,2022-23,31,2.0005698,6,1.3876648
620.0,2022-23,32,3.6354856,8,1.5686753
620.0,2022-23,33,2.806279,2,1.2558051
620.0,2022-23,34,0.86144507,0,1.1087512
620.0,2022-23,35,0.5330319,0,1.158909
620.0,2022-23,36,0.31348315,0,0.88802534
620.0,2022-23,37,1.4331187,1,0.7130614
620.0,2022-23,38,3.2495284,5,1.2248249
647.0,2022-23,6,6.391034,9,2.2139747
647.0,2022-23,7,4.0783224,0,2.2604387
647.0,2022-23,8,6.711456,10,1.185882
647.0,2022-23,9,5.105371,6,1.8441833
647.0,2022-23,10,4.17191,7,2.0266416
647.0,2022-23,11,4.9493976,9,2.183044
647.0,2022-23,12,4.879402,2,2.2037308
647.0,2022-23,13,6.146661,8,2.2520416
647.0,2022-23,14,6.7482066,1,2.1733704
647.0,2022-23,15,5.180888,8,1.8661709
647.0,2022-23,16,9.880609,11,1.7102942
647.0,2022-23,17,9.923006,7,2.2275155
647.0,2022-23,18,10.040214,2,2.6355731
647.0,2022-23,19,8.313011,16,1.8216335
647.0,2022-23,20,6.8931646,2,2.4329925
647.0,2022-23,20,6.8931646,2,2.6135414
647.0,2022-23,20,8.162158,5,2.4329925
647.0,2022-23,20,8.162158,5,2.6135414
647.0,2022-23,21,6.963717,6,2.910294
647.0,2022-23,22,3.4481034,8,3.459717
647.0,2022-23,23,5.236862,2,3.3269336
647.0,2022-23,24,5.507231,5,2.0162315
647.0,2022-23,25,6.99946,6,2.0983946
647.0,2022-23,26,5.745759,2,2.8525064
647.0,2022-23,27,5.240224,13,2.3644931
647.0,2022-23,28,4.2502117,6,2.4369414
647.0,2022-23,29,5.0886397,7,2.368061
647.0,2022-23,30,4.5592313,9,2.0526245
647.0,2022-23,31,5.6768317,2,2.1871278
647.0,2022-23,32,4.5282493,6,2.327606
647.0,2022-23,33,4.2456927,11,3.074174
647.0,2022-23,34,5.4539423,8,2.5568488
647.0,2022-23,35,8.74921,8,2.9809115
647.0,2022-23,36,8.200197,7,2.9851313
647.0,2022-23,37,6.301571,7,2.7873528
647.0,2022-23,38,4.717319,16,2.2567124
755.0,2022-23,6,1.7100471,1,0.80957085
755.0,2022-23,7,0.7136149,0,0.7158579
755.0,2022-23,8,1.3276966,1,0.5216266
755.0,2022-23,9,1.6427897,5,0.52322555
755.0,2022-23,10,1.1779026,1,0.8460987
755.0,2022-23,11,1.9334939,0,0.72109526
755.0,2022-23,12,1.6332523,2,0.57278615
755.0,2022-23,13,0.65379107,10,0.7248921
755.0,2022-23,14,1.5811685,2,0.7493693
755.0,2022-23,15,1.0380195,1,0.7993103
755.0,2022-23,16,2.5393686,1,0.5963971
755.0,2022-23,17,2.4996066,1,0.9539235
755.0,2022-23,18,1.7519609,2,1.0032271
755.0,2022-23,19,2.842923,2,1.2535346
755.0,2022-23,20,3.4855914,2,1.3025475
755.0,2022-23,21,4.0601525,2,1.1116887
755.0,2022-23,22,4.365987,1,0.8892589
755.0,2022-23,23,2.8264375,1,0.7361174
755.0,2022-23,24,2.1113648,1,0.74063236
755.0,2022-23,25,2.1296,1,0.7872134
755.0,2022-23,26,1.889192,1,0.88430685
755.0,2022-23,27,2.0278804,1,1.1895536
755.0,2022-23,28,2.0284412,1,1.3256567
755.0,2022-23,29,2.691915,2,1.4261141
755.0,2022-23,30,3.7883701,1,1.0239006
755.0,2022-23,31,1.1732699,1,0.91756576
755.0,2022-23,32,3.8844433,4,0.94520813
755.0,2022-23,33,3.237416,7,0.7701809
755.0,2022-23,34,3.931349,6,0.7180222
755.0,2022-23,35,6.542991,0,0.80735976
755.0,2022-23,36,4.685997,2,0.8355965
755.0,2022-23,37,2.7807572,2,0.93086624
755.0,2022-23,38,4.4729996,1,1.0952994
773.0,2022-23,6,5.3822703,5,1.8191186
773.0,2022-23,7,2.39804,0,1.9174532
773.0,2022-23,8,3.875986,2,1.0927898
773.0,2022-23,9,2.9632585,0,1.4885482
773.0,2022-23,10,0.98264915,0,0.88667053
773.0,2022-23,11,2.4775686,7,0.5856318
773.0,2022-23,12,2.4405162,6,1.0830587
773.0,2022-23,13,2.6331954,6,1.3994156
773.0,2022-23,14,4.9123826,1,2.014084
773.0,2022-23,15,2.5271428,0,2.1623285
773.0,2022-23,16,2.2865217,0,1.5075444
773.0,2022-23,17,4.5630193,15,0.77486575
773.0,2022-23,18,3.8738585,0,1.5152583
773.0,2022-23,19,3.6975958,5,1.6407727
773.0,2022-23,20,4.7061386,0,2.4779022
773.0,2022-23,21,4.2125416,2,1.9345466
773.0,2022-23,22,3.436164,2,1.5834395
773.0,2022-23,23,5.6558995,2,1.6026888
773.0,2022-23,24,1.596354,0,1.9015653
773.0,2022-23,25,0.9506838,0,1.5731286
773.0,2022-23,26,3.439544,1,1.0171726
773.0,2022-23,27,2.6246777,2,1.7063853
773.0,2022-23,28,0.5784174,0,2.206861
773.0,2022-23,29,0.33479166,0,1.797541
773.0,2022-23,30,0.35462445,0,0.95476705
773.0,2022-23,31,0.13569175,0,0.5691921
773.0,2022-23,32,0.1384949,0,0.50020003
773.0,2022-23,33,-0.008828654,0,0.531848
773.0,2022-23,34,-0.008828654,0,0.48427117
773.0,2022-23,35,-0.070433885,0,0.4501579
773.0,2022-23,36,0.46269438,5,0.42689088
773.0,2022-23,37,1.668633,13,0.88629156
773.0,2022-23,38,1.9160826,-1,0.9288493
802.0,2022-23,14,1.970265,-1,0.9120066
802.0,2022-23,15,0.70352626,0,0.90620786
802.0,2022-23,16,-0.21141267,0,0.60443217
802.0,2022-23,17,2.6429374,1,0.46437523
802.0,2022-23,18,3.1642847,1,0.9568637
802.0,2022-23,19,2.7737157,1,1.052201
802.0,2022-23,20,0.20570427,0,1.0641826
802.0,2022-23,21,0.095507555,0,0.72032267
802.0,2022-23,22,0.41722003,0,0.54510313
802.0,2022-23,23,1.5590643,1,0.49839514
802.0,2022-23,24,3.0072603,1,1.087023
802.0,2022-23,25,2.7389817,1,1.0728338
802.0,2022-23,25,2.7389817,1,0.96776253
802.0,2022-23,25,2.176245,1,1.0728338
802.0,2022-23,25,2.176245,1,0.96776253
802.0,2022-23,26,1.8621342,1,0.88651633
802.0,2022-23,27,0.04922223,0,0.6977569
802.0,2022-23,28,0.097065724,0,0.5575845
802.0,2022-23,29,2.0468361,1,0.4583199
802.0,2022-23,30,2.2622664,2,0.7441922
802.0,2022-23,31,1.8115137,9,0.79297537
802.0,2022-23,32,5.838911,1,1.2368177
802.0,2022-23,33,5.2764187,1,0.9716542
802.0,2022-23,34,4.1082606,1,1.007649
802.0,2022-23,35,3.0225782,1,0.7619046
802.0,2022-23,36,2.7747324,1,0.86275864
802.0,2022-23,37,4.106336,1,0.8580567
813.0,2022-23,7,-0.044081774,0,0.43121767
813.0,2022-23,8,0.6250059,1,0.4457827
813.0,2022-23,9,0.93083453,1,0.43337995
813.0,2022-23,10,1.1654357,1,0.43600196
813.0,2022-23,11,0.8059864,1,0.47882336
822.0,2022-23,6,0.7687284,1,0.4718591
822.0,2022-23,7,0.57537013,0,0.70902985
822.0,2022-23,8,0.1893043,0,0.5512403
822.0,2022-23,9,1.3930653,1,0.44276932
822.0,2022-23,10,0.5344319,2,0.41842836
822.0,2022-23,11,0.90161854,-1,0.5724413
822.0,2022-23,12,2.7184157,2,0.65968627
822.0,2022-23,13,3.2722414,1,0.7538242
822.0,2022-23,14,2.7117267,4,0.7370772
822.0,2022-23,15,1.1453208,0,0.6467046
822.0,2022-23,16,0.7358681,0,0.47276983
822.0,2022-23,17,-0.032112334,0,0.40725383
822.0,2022-23,18,0.034331016,0,0.39857692
822.0,2022-23,19,-0.25605914,0,0.45018286
822.0,2022-23,20,1.3479992,6,0.47343367
822.0,2022-23,21,1.4900545,1,1.0576084
822.0,2022-23,22,1.9986602,2,0.91049004
822.0,2022-23,22,1.9986602,2,0.86491024
822.0,2022-23,22,1.5390352,5,0.91049004
822.0,2022-23,22,1.5390352,5,0.86491024
822.0,2022-23,23,1.1816661,1,0.7751833
822.0,2022-23,24,2.3418374,2,0.47195387
822.0,2022-23,25,2.838167,1,0.56790173
822.0,2022-23,26,-0.26320738,0,0.5908833
822.0,2022-23,27,2.5340242,8,0.48190826
822.0,2022-23,28,3.5697968,2,1.1315373
822.0,2022-23,29,2.721109,0,1.2916526
822.0,2022-23,29,2.721109,0,1.3623589
822.0,2022-23,29,3.682148,2,1.2916526
822.0,2022-23,29,3.682148,2,1.3623589
822.0,2022-23,30,2.503535,6,1.0741369
822.0,2022-23,31,0.54535466,0,1.3084912
822.0,2022-23,32,4.130856,4,0.97690564
822.0,2022-23,33,3.0207372,2,0.9471305
822.0,2022-23,34,2.5789669,6,1.0810616
822.0,2022-23,35,3.063387,2,1.1293923
822.0,2022-23,36,3.1259506,2,0.9830943
822.0,2022-23,37,2.8452864,1,0.63133436
986.0,2022-23,6,0.4916405,0,0.591116
986.0,2022-23,7,0.43398452,0,0.53092974
986.0,2022-23,8,0.9880453,1,0.54040587
986.0,2022-23,9,0.77123696,1,0.5358228
986.0,2022-23,10,0.60153383,1,0.42973536
986.0,2022-23,11,0.7820962,2,0.4986047
986.0,2022-23,12,1.186461,2,0.89543706
986.0,2022-23,13,1.2909877,12,1.0344459
986.0,2022-23,14,2.64138,2,1.4719721
986.0,2022-23,15,2.5084333,1,1.349758
986.0,2022-23,16,3.489465,13,0.943625
986.0,2022-23,17,6.4216285,1,1.7039518
986.0,2022-23,18,5.0317316,1,1.2876812
986.0,2022-23,19,3.8291595,8,1.1640769
986.0,2022-23,20,4.669869,1,2.0771925
986.0,2022-23,21,4.9092264,1,2.3205073
986.0,2022-23,22,3.9528031,1,1.0374557
986.0,2022-23,23,2.3981197,1,0.7303754
986.0,2022-23,24,2.1111677,1,0.8317486
986.0,2022-23,25,2.2834036,13,1.0131193
986.0,2022-23,26,3.0630746,2,1.1301047
986.0,2022-23,27,4.5133367,2,0.98398346
986.0,2022-23,28,0.95148754,0,0.91994005
986.0,2022-23,29,3.9645476,2,0.9169049
986.0,2022-23,29,3.9645476,2,1.4110655
986.0,2022-23,29,1.9899033,1,0.9169049
986.0,2022-23,29,1.9899033,1,1.4110655
986.0,2022-23,30,4.000128,2,1.3287486
986.0,2022-23,31,0.2411201,0,1.3340216
986.0,2022-23,32,2.4440908,1,0.88351446
986.0,2022-23,33,2.2817416,1,1.0936357
986.0,2022-23,34,3.0143263,1,1.115863
986.0,2022-23,34,3.0143263,1,1.2491106
986.0,2022-23,34,1.9120003,1,1.115863
986.0,2022-23,34,1.9120003,1,1.2491106
986.0,2022-23,35,-0.04963839,0,1.2027316
986.0,2022-23,36,1.9305001,2,0.90148443
986.0,2022-23,37,2.3050296,5,1.0541588
986.0,2022-23,38,4.1295605,3,0.9877073
998.0,2022-23,6,5.3798847,17,1.7739369
998.0,2022-23,7,2.5502295,0,2.372589
998.0,2022-23,8,4.9020696,2,1.2170845
998.0,2022-23,9,2.5830426,1,0.9974194
998.0,2022-23,10,1.8543736,5,1.201671
998.0,2022-23,11,3.0620751,12,1.5348259
998.0,2022-23,12,2.7473586,2,1.7314249
998.0,2022-23,13,2.8204184,2,1.5595059
998.0,2022-23,14,4.2786875,1,1.5989534
998.0,2022-23,15,1.3020988,0,1.6016423
998.0,2022-23,16,5.56619,13,0.9284734
998.0,2022-23,17,6.044897,5,1.3560957
998.0,2022-23,18,6.41772,12,1.9144233
998.0,2022-23,19,0.11491778,0,1.949041
998.0,2022-23,20,5.8421316,9,1.1538152
998.0,2022-23,21,4.0024204,1,1.5868354
998.0,2022-23,22,4.525597,1,1.7961017
998.0,2022-23,23,3.3270397,9,2.2976694
998.0,2022-23,24,8.60335,2,2.6360352
998.0,2022-23,25,0.7437469,0,2.3295574
998.0,2022-23,26,6.9335065,8,1.3438002
998.0,2022-23,27,5.8187017,2,1.652301
998.0,2022-23,27,5.8187017,2,1.6787635
998.0,2022-23,27,5.148498,11,1.652301
998.0,2022-23,27,5.148498,11,1.6787635
998.0,2022-23,28,3.8440855,2,1.9148922
998.0,2022-23,29,3.5072,9,2.3394847
998.0,2022-23,29,3.5072,9,2.0844808
998.0,2022-23,29,3.7255359,2,2.3394847
998.0,2022-23,29,3.7255359,2,2.0844808
998.0,2022-23,30,5.2789326,4,2.631078
998.0,2022-23,31,3.8982987,2,1.905141
998.0,2022-23,32,3.6645386,9,1.8437064
998.0,2022-23,33,3.8099258,2,1.9134828
998.0,2022-23,34,4.9123125,7,1.8831036
998.0,2022-23,35,3.556123,2,2.468946
1679.0,2022-23,6,1.5024736,12,0.7713535
1679.0,2022-23,7,0.17570493,0,1.2470753
1679.0,2022-23,8,1.7854439,2,0.8128925
1679.0,2022-23,9,2.2000813,2,0.84717107
1679.0,2022-23,10,1.3401451,8,0.86515886
1679.0,2022-23,11,1.956478,12,1.0948216
1679.0,2022-23,12,1.5097141,2,1.3376132
1679.0,2022-23,13,1.7914563,1,1.156708
1679.0,2022-23,14,2.0020204,2,1.0747815
1679.0,2022-23,15,2.9047923,6,1.1876475
1679.0,2022-23,16,4.9167953,5,1.4567858
1679.0,2022-23,17,4.72385,2,1.5231586
1679.0,2022-23,18,5.326318,1,1.2612176
1679.0,2022-23,19,5.049806,2,1.1823386
1679.0,2022-23,20,-0.018172512,0,1.108963
1679.0,2022-23,21,-0.16592823,0,0.648679
1679.0,2022-23,22,0.038906593,0,0.6210564
1679.0,2022-23,23,2.3825905,2,0.5360713
1679.0,2022-23,24,2.5730186,5,1.545075
1679.0,2022-23,25,2.8263822,5,1.8782501
1679.0,2022-23,26,3.1758897,2,1.5310538
1679.0,2022-23,27,3.8255055,2,1.2327973
1679.0,2022-23,28,2.9130604,2,1.0711869
1679.0,2022-23,29,4.412859,9,1.1128973
1679.0,2022-23,29,4.412859,9,0.9991897
1679.0,2022-23,29,4.3739133,2,1.1128973
1679.0,2022-23,29,4.3739133,2,0.9991897
1679.0,2022-23,30,4.267804,2,1.2830251
1679.0,2022-23,31,3.5535133,15,1.4409887
1679.0,2022-23,32,2.921979,2,1.3221062
1679.0,2022-23,33,3.7330801,5,1.741944
1679.0,2022-23,34,4.0046206,8,2.1819937
1679.0,2022-23,35,5.2291923,2,2.703932
1679.0,2022-23,36,6.237882,2,2.4954178
1679.0,2022-23,37,5.673556,2,2.5622113
1679.0,2022-23,38,2.8887732,1,2.936165
2371.0,2022-23,6,0.83305496,1,0.5426017
2371.0,2022-23,7,0.28621757,0,0.8054212
2371.0,2022-23,8,0.44185865,0,0.60865587
2371.0,2022-23,9,0.049599815,0,0.48218578
2371.0,2022-23,10,0.56446993,9,0.42730576
2371.0,2022-23,11,1.2971534,1,0.7542925
2371.0,2022-23,12,0.1576586,0,0.8115509
2371.0,2022-23,13,0.14869538,0,0.6073761
2371.0,2022-23,14,1.2175324,2,0.48915744
2371.0,2022-23,15,1.3463048,1,0.7064763
3621.0,2022-23,11,2.1556718,1,1.1605964
3621.0,2022-23,12,2.4097269,1,0.96502835
3621.0,2022-23,13,1.7428199,1,0.6909744
3621.0,2022-23,14,1.2365742,1,0.56448656
3621.0,2022-23,15,0.98410714,1,0.58074373
3621.0,2022-23,16,2.8977425,2,0.70978564
3621.0,2022-23,17,3.2732916,2,1.3055862
3621.0,2022-23,18,3.3833368,0,1.2071233
3621.0,2022-23,19,3.4359586,1,0.9209706
3621.0,2022-23,20,0.31596363,0,0.7983368
3621.0,2022-23,21,0.13585383,0,0.7022463
