player_id,season,GW,pred_xgb,actual,pred_lstm
87.0,2022-23,6,1.3717507,3,2.7748494
87.0,2022-23,7,3.3624701,0,2.5045702
87.0,2022-23,8,2.6913154,1,2.3462873
87.0,2022-23,9,2.4988956,0,2.276754
87.0,2022-23,10,1.8587561,4,1.8023577
87.0,2022-23,11,1.1262988,3,1.6885526
87.0,2022-23,12,1.2562612,0,1.7526996
87.0,2022-23,13,1.1055871,2,1.3681097
87.0,2022-23,14,1.8777897,7,1.3963857
87.0,2022-23,15,1.3403516,0,1.6087105
87.0,2022-23,16,2.781086,3,1.6009052
87.0,2022-23,17,2.9931011,13,1.9303532
87.0,2022-23,18,4.5547056,3,1.8159704
87.0,2022-23,19,4.1641607,2,1.8689609
87.0,2022-23,20,3.0940537,3,2.1483207
87.0,2022-23,21,3.7142658,2,2.8527086
87.0,2022-23,22,4.112296,1,3.2322493
87.0,2022-23,23,3.4062421,1,2.924037
87.0,2022-23,24,2.8859694,2,2.7978368
87.0,2022-23,25,-0.0036352447,0,2.3440247
87.0,2022-23,26,2.0226848,1,2.0577571
87.0,2022-23,27,2.8848214,0,2.2641282
87.0,2022-23,28,2.3692703,0,1.8670967
87.0,2022-23,29,2.1277342,1,1.4962101
87.0,2022-23,29,2.1277342,1,2.173391
87.0,2022-23,29,2.0319288,13,1.4962101
87.0,2022-23,29,2.0319288,13,2.173391
87.0,2022-23,30,3.909506,7,2.615161
87.0,2022-23,31,3.9509108,2,2.2647932
87.0,2022-23,32,2.9338622,12,1.7967081
87.0,2022-23,33,3.1050632,9,1.5494018
87.0,2022-23,34,3.0574722,1,1.8977427
87.0,2022-23,35,2.7441885,2,1.78951
87.0,2022-23,36,4.508413,2,2.6142898
87.0,2022-23,36,4.508413,2,1.961293
87.0,2022-23,36,3.6012259,2,2.6142898
87.0,2022-23,36,3.6012259,2,1.961293
87.0,2022-23,37,2.6347146,0,2.2785258
87.0,2022-23,38,2.8102028,0,1.6658022
101.0,2022-23,6,1.463052,0,1.6357362
101.0,2022-23,7,0.5399837,0,1.5036423
101.0,2022-23,8,0.52189547,0,1.0332127
101.0,2022-23,9,0.10056976,0,1.1144989
101.0,2022-23,10,1.0015842,1,1.1400118
101.0,2022-23,11,0.42963183,0,1.042331
101.0,2022-23,12,0.29363358,0,0.841826
101.0,2022-23,13,0.02762989,0,0.65392554
101.0,2022-23,14,0.6598526,1,0.4756768
101.0,2022-23,15,0.66690165,4,0.3623557
101.0,2022-23,16,-0.020976987,0,0.39704007
101.0,2022-23,17,1.0613532,1,0.2855084
101.0,2022-23,18,1.3658853,1,0.45188126
101.0,2022-23,19,1.3277375,1,0.7566929
101.0,2022-23,20,1.5379308,1,0.99162614
101.0,2022-23,21,1.819785,1,1.5846195
101.0,2022-23,22,1.9233849,2,1.5582259
101.0,2022-23,23,2.4497373,2,1.705095
101.0,2022-23,24,2.5639765,2,1.8138478
101.0,2022-23,25,0.0033280794,0,2.054562
101.0,2022-23,26,1.7451652,1,1.862086
101.0,2022-23,27,2.2947006,3,1.7221167
101.0,2022-23,28,3.0423646,1,1.5792775
101.0,2022-23,29,3.0594814,6,1.491291
101.0,2022-23,29,3.0594814,6,2.0472367
101.0,2022-23,29,2.7511141,5,1.491291
101.0,2022-23,29,2.7511141,5,2.0472367
101.0,2022-23,30,0.3267299,0,2.2949502
101.0,2022-23,31,0.6767524,0,2.3875399
101.0,2022-23,32,0.11534608,0,1.6132886
101.0,2022-23,33,0.16451588,0,0.9772264
101.0,2022-23,34,-0.044113938,0,0.69603443
101.0,2022-23,35,1.3531809,1,0.9918187
101.0,2022-23,36,1.9254595,1,2.469457
101.0,2022-23,36,1.9254595,1,2.6230936
101.0,2022-23,36,1.5994769,1,2.469457
101.0,2022-23,36,1.5994769,1,2.6230936
101.0,2022-23,37,1.7789065,1,1.8299484
101.0,2022-23,38,1.8689988,2,1.967824
204.0,2022-23,6,1.9692012,2,2.2732046
204.0,2022-23,7,1.1613611,0,2.9890242
204.0,2022-23,8,1.5247656,5,3.0800204
204.0,2022-23,9,1.9751848,9,2.5947633
204.0,2022-23,10,2.31914,2,2.11331
204.0,2022-23,11,1.4124589,3,2.093391
204.0,2022-23,12,0.4524851,0,2.3641057
204.0,2022-23,13,1.5226805,10,2.1981688
204.0,2022-23,14,2.3727417,3,1.6079807
204.0,2022-23,15,1.8398229,3,1.8594778
204.0,2022-23,16,4.145258,1,1.7579155
204.0,2022-23,17,3.0593069,5,1.441159
204.0,2022-23,18,3.9880018,2,1.7548511
204.0,2022-23,19,3.3174934,2,2.2496374
204.0,2022-23,20,4.2581277,3,2.6422217
204.0,2022-23,21,3.0709953,5,3.3496912
204.0,2022-23,22,3.994527,2,3.9177802
204.0,2022-23,23,3.998555,2,3.0368152
204.0,2022-23,23,3.998555,2,2.6410227
204.0,2022-23,23,3.2324712,2,3.0368152
204.0,2022-23,23,3.2324712,2,2.6410227
204.0,2022-23,24,3.7781549,2,2.3272355
204.0,2022-23,25,3.2148416,3,2.3123436
204.0,2022-23,25,3.2148416,3,2.3758602
204.0,2022-23,25,4.0592923,3,2.3123436
204.0,2022-23,25,4.0592923,3,2.3758602
204.0,2022-23,26,2.8327413,1,2.0860388
204.0,2022-23,27,2.3862422,3,2.0522177
204.0,2022-23,28,2.4505155,9,2.2363021
204.0,2022-23,29,3.341653,9,1.9640336
204.0,2022-23,30,3.0991998,1,1.7078049
204.0,2022-23,31,2.9180171,2,1.7707977
204.0,2022-23,32,0.07914007,0,1.9149477
204.0,2022-23,33,2.0031478,1,1.7620456
204.0,2022-23,34,3.6007323,13,1.7563608
204.0,2022-23,35,4.1824427,3,1.890892
204.0,2022-23,36,3.2720249,1,3.1099129
204.0,2022-23,37,4.94562,2,2.7826667
204.0,2022-23,38,4.1514835,15,3.082669
229.0,2022-23,6,-0.03843875,0,0.3330142
229.0,2022-23,7,-0.025492316,0,0.3151512
229.0,2022-23,8,-0.022496456,0,0.26180032
229.0,2022-23,9,0.5784115,2,0.24357152
229.0,2022-23,10,0.60825264,2,0.94193393
229.0,2022-23,11,1.0474638,2,1.1486585
229.0,2022-23,12,1.3257786,1,1.275181
229.0,2022-23,13,0.008818935,0,1.3581445
229.0,2022-23,14,1.0335976,2,1.3330636
229.0,2022-23,15,0.68822134,2,1.2424436
229.0,2022-23,16,1.9922096,2,1.4243894
229.0,2022-23,17,2.3439438,2,1.6896937
229.0,2022-23,18,2.123157,2,1.730381
229.0,2022-23,19,2.3242853,1,1.8904197
229.0,2022-23,20,3.1803813,2,1.8459101
229.0,2022-23,21,3.1527905,3,1.8833005
229.0,2022-23,22,2.7642632,2,2.3981647
229.0,2022-23,23,0.18423791,0,2.5261855
229.0,2022-23,24,0.19337331,0,2.0653422
229.0,2022-23,25,0.03506683,0,1.5077128
229.0,2022-23,26,0.009370062,0,1.1838498
229.0,2022-23,27,-0.06781765,0,1.0468769
229.0,2022-23,28,-0.005694692,0,0.9067159
229.0,2022-23,29,-0.012279756,0,0.81678545
229.0,2022-23,30,0.7793673,1,0.69721717
229.0,2022-23,31,1.63009,1,1.474658
229.0,2022-23,32,1.5730654,1,0.9655647
229.0,2022-23,33,1.3702273,1,1.0875382
239.0,2022-23,6,3.4343326,5,2.9206207
239.0,2022-23,7,1.1703012,0,3.079219
239.0,2022-23,8,0.72056454,0,2.516922
239.0,2022-23,9,1.3242201,2,1.6105638
239.0,2022-23,10,1.7368497,2,2.6146712
239.0,2022-23,11,1.1383283,2,2.0988383
239.0,2022-23,12,1.4665341,3,1.8896041
239.0,2022-23,13,1.5877962,1,1.8372846
239.0,2022-23,14,1.7890024,7,2.4129817
239.0,2022-23,15,0.8778601,9,2.1880538
239.0,2022-23,16,3.980747,1,2.135443
239.0,2022-23,17,3.2600129,2,2.2114599
239.0,2022-23,18,3.140852,6,1.958425
239.0,2022-23,19,3.187994,8,2.009764
239.0,2022-23,20,3.7608683,3,2.282434
239.0,2022-23,21,3.6749668,2,2.4384265
239.0,2022-23,22,3.8398957,3,3.0133216
239.0,2022-23,23,3.6766632,2,3.3945239
239.0,2022-23,24,3.3473442,2,3.4303164
239.0,2022-23,25,0.72102255,0,3.3282936
239.0,2022-23,26,3.682486,6,3.1106167
239.0,2022-23,27,4.032177,2,3.2637658
239.0,2022-23,27,4.032177,2,2.69316
239.0,2022-23,27,2.7734346,3,3.2637658
239.0,2022-23,27,2.7734346,3,2.69316
239.0,2022-23,28,0.29076478,0,2.5473146
239.0,2022-23,29,2.903839,1,2.3417528
239.0,2022-23,29,2.903839,1,2.1611254
239.0,2022-23,29,3.6411119,6,2.3417528
239.0,2022-23,29,3.6411119,6,2.1611254
239.0,2022-23,30,4.123989,1,2.6143625
239.0,2022-23,31,3.2120576,5,2.8060603
239.0,2022-23,32,0.4425335,0,1.9645188
239.0,2022-23,33,4.5170283,0,2.2261508
239.0,2022-23,34,4.7142878,14,2.068805
239.0,2022-23,35,3.559305,2,2.306067
239.0,2022-23,36,4.312444,5,2.8269253
239.0,2022-23,36,4.312444,5,3.678136
239.0,2022-23,36,2.7374015,1,2.8269253
239.0,2022-23,36,2.7374015,1,3.678136
239.0,2022-23,37,3.6200595,9,2.2511036
239.0,2022-23,37,3.6200595,9,2.2739694
239.0,2022-23,37,4.460476,2,2.2511036
239.0,2022-23,37,4.460476,2,2.2739694
239.0,2022-23,38,4.052527,5,2.4402297
314.0,2022-23,6,2.4902914,2,1.5799856
314.0,2022-23,7,0.63048935,0,1.9587748
314.0,2022-23,8,2.5260715,1,2.1010408
314.0,2022-23,9,2.3488817,2,2.2002454
314.0,2022-23,10,0.20182663,0,2.9275148
314.0,2022-23,11,1.3240451,2,1.9727364
314.0,2022-23,12,0.04214302,0,1.5407035
314.0,2022-23,13,0.1418548,0,1.4801714
314.0,2022-23,14,0.7460898,3,1.1749256
314.0,2022-23,15,0.95124525,5,1.1504512
314.0,2022-23,16,2.3811493,2,1.5951018
314.0,2022-23,17,3.5505004,2,1.7491045
314.0,2022-23,18,5.283249,1,1.9335635
314.0,2022-23,19,2.990186,3,1.4214597
314.0,2022-23,20,3.6502876,2,1.566416
314.0,2022-23,21,3.4433868,6,1.7724426
314.0,2022-23,22,3.8077672,1,1.9971488
314.0,2022-23,23,3.2609105,7,3.1567826
314.0,2022-23,23,3.2609105,7,3.010283
314.0,2022-23,23,3.6090941,5,3.1567826
314.0,2022-23,23,3.6090941,5,3.010283
314.0,2022-23,24,4.584394,2,3.3740253
314.0,2022-23,25,3.9102013,1,2.5901341
314.0,2022-23,26,4.657896,3,3.1588116
314.0,2022-23,27,5.072025,6,2.1387217
314.0,2022-23,28,-0.00075969356,0,3.018016
314.0,2022-23,29,3.7448475,7,2.6976597
314.0,2022-23,30,2.9962752,2,3.5105634
314.0,2022-23,31,0.11682688,0,3.353135
314.0,2022-23,32,0.43303433,0,3.1731026
314.0,2022-23,33,2.289353,3,1.5173378
314.0,2022-23,34,2.2019923,2,1.898603
314.0,2022-23,35,4.1598306,13,1.7575192
314.0,2022-23,36,3.70175,19,2.028342
314.0,2022-23,37,4.2387133,2,2.373017
343.0,2022-23,6,1.4980533,9,2.151817
343.0,2022-23,7,1.377406,0,2.1638877
343.0,2022-23,8,2.158101,5,2.103726
343.0,2022-23,9,1.4715464,2,2.3373985
343.0,2022-23,10,1.1516249,3,2.3227377
343.0,2022-23,11,1.8260939,9,2.157292
343.0,2022-23,12,1.4781041,2,2.1832078
343.0,2022-23,13,0.12037217,0,2.6028938
343.0,2022-23,14,0.9907756,5,1.7800901
343.0,2022-23,15,1.3095108,2,1.8468103
343.0,2022-23,16,2.6702266,2,1.8292348
343.0,2022-23,17,2.2429025,10,2.0319033
343.0,2022-23,18,3.3983626,2,1.8119979
343.0,2022-23,19,4.4586945,3,2.1932788
343.0,2022-23,20,2.6298163,2,2.0654404
343.0,2022-23,20,2.6298163,2,2.350768
343.0,2022-23,20,2.9982579,1,2.0654404
343.0,2022-23,20,2.9982579,1,2.350768
343.0,2022-23,21,3.2084806,3,2.2800784
343.0,2022-23,22,2.4454699,7,2.860364
343.0,2022-23,23,2.9962623,2,2.5899062
343.0,2022-23,24,3.523028,3,2.852884
