name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,fpl_id,season,now_cost,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall,kickoff_time_dt
Jadon Sancho,MID,Man Utd,3.0,0,0,4,0,11.3,397,0.05,0.05,0.0,1.08,10,0,0,2.3,3.8,2023-08-14T19:00:00Z,22,20,0,0,0,0,1,0,83993,0,0,1,8.0,1,0,0,0,70,True,0,1,397,2023-24,7.0,Wolves,WOL,39,3,1100,1100,1085,1105,1115,1100,0.0,22284.0,2023.0,604632.0,1.0,0.0,0.0,0.2712413966655731,0.1430738866329193,6345.0,628.2833001464608,1002.828105914544,815.5557030305024,2023-08-14 19:00:00+00:00
Vitaly Janelt,MID,Brentford,2.1,0,0,6,0,11.5,105,0.01,0.03,0.02,1.26,8,2,0,4.3,14.6,2023-08-13T13:00:00Z,90,18,0,0,0,0,1,0,6508,1,2,2,17.0,2,0,0,0,55,True,0,1,105,2023-24,5.5,Spurs,TOT,6,4,1170,1230,1110,1150,1230,1310,1.0,22282.0,2023.0,604191.0,1.0,0.0,0.0268438290804624,0.3718048632144928,0.2823283076286316,9680.0,1086.570549554548,1030.0098090107588,1058.2901792826533,2023-08-13 13:00:00+00:00
Andre Brooks,MID,Sheffield Utd,0.5,0,0,3,0,0.0,655,0.01,0.01,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,3,8,0,0,0,0,1,0,0,0,1,0,0.0,1,0,0,0,45,True,0,1,655,2023-24,4.5,Crystal Palace,CRY,31,3,1070,1100,1080,1120,1060,1085,0.0,22280.0,2023.0,603829.0,0.0,0.0,0.0,0.0,0.0,11731.0,820.5752437639983,1127.2709585037167,973.9231011338575,2023-08-12 14:00:00+00:00
Curtis Jones,MID,Liverpool,2.1,0,0,1,0,1.8,300,0.01,0.01,0.0,0.24,9,0,0,0.6,4.6,2023-08-13T15:30:00Z,24,7,0,0,0,0,1,0,11655,0,1,1,0.0,1,0,0,0,50,False,0,1,300,2023-24,5.0,Chelsea,CHE,8,3,1125,1190,1080,1150,1170,1230,0.0,22283.0,2023.0,604432.0,0.0,0.0,0.0,0.0,0.0,6665.0,953.2602561777821,1012.483894212554,982.872075195168,2023-08-13 15:30:00+00:00
Reece James,DEF,Chelsea,2.1,0,0,15,0,35.9,206,0.42,0.45,0.03,1.23,9,1,0,5.0,11.4,2023-08-13T15:30:00Z,75,11,0,0,0,0,1,0,1339493,1,1,1,3.0,2,0,0,0,55,True,0,1,206,2023-24,5.5,Liverpool,LIV,14,4,1240,1370,1210,1350,1270,1390,1.0,22283.0,2023.0,604409.0,2.0,0.0,0.0285643395036458,0.826264500617981,0.826264500617981,8067.0,1464.2294195989987,972.5732577170597,1218.401338658029,2023-08-13 15:30:00+00:00
Ben Osborn,MID,Sheffield Utd,1.1,0,0,6,0,0.0,489,0.01,0.13,0.12,2.01,7,1,0,0.0,0.0,2023-08-12T14:00:00Z,86,8,0,0,0,0,1,0,2319,1,1,0,0.0,2,0,0,0,50,True,0,1,489,2023-24,5.0,Crystal Palace,CRY,31,3,1070,1100,1080,1120,1060,1085,1.0,22280.0,2023.0,603822.0,0.0,0.0,0.1125490367412567,0.1125490367412567,0.0,7714.0,820.5752437639983,1127.2709585037167,973.9231011338575,2023-08-12 14:00:00+00:00
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,371,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,4577,0,0,1,0.0,0,0,0,0,45,True,0,1,371,2023-24,4.5,Wolves,WOL,39,3,1100,1100,1085,1105,1115,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.0,628.2833001464608,1002.828105914544,815.5557030305024,2023-08-14 19:00:00+00:00
Anthony Elanga,MID,Nott'm Forest,1.1,1,0,17,0,20.5,378,0.61,0.61,0.0,0.4,2,0,0,4.2,19.2,2023-08-12T12:00:00Z,10,1,0,0,0,0,1,0,43975,0,1,2,2.0,4,0,0,0,50,False,0,1,378,2023-24,5.0,Arsenal,ARS,3,5,1350,1365,1370,1370,1330,1360,0.0,22276.0,2023.0,603724.0,2.0,0.0,0.0,0.6872300505638123,0.0,9524.0,1172.228416326685,1084.0955993234813,1128.162007825083,2023-08-12 12:00:00+00:00
Oliver Norwood,MID,Sheffield Utd,0.8,0,0,11,0,0.0,488,0.09,0.13,0.04,2.01,7,1,0,0.0,0.0,2023-08-12T14:00:00Z,90,8,0,0,0,0,1,0,2002,1,1,0,0.0,2,0,0,0,50,True,0,1,488,2023-24,5.0,Crystal Palace,CRY,31,3,1070,1100,1080,1120,1060,1085,2.0,22280.0,2023.0,603823.0,2.0,0.0,0.0294303335249423,0.1419793665409088,0.1125490367412567,7710.0,820.5752437639983,1127.2709585037167,973.9231011338575,2023-08-12 14:00:00+00:00
Bernardo Veiga de Carvalho e Silva,MID,Man City,3.8,0,0,11,1,8.6,344,0.03,0.03,0.0,0.3,1,0,0,1.1,2.2,2023-08-11T19:00:00Z,90,6,0,0,0,0,1,0,404104,1,3,0,0.0,3,0,0,0,65,False,0,1,344,2023-24,6.5,Burnley,BUR,90,2,1045,1050,1050,1050,1040,1050,0.0,22275.0,2023.0,603626.0,0.0,0.0,0.0,0.3742609024047851,0.3742609024047851,3635.0,987.725543405025,1013.8685203371139,1000.7970318710694,2023-08-11 19:00:00+00:00
Eddie Nketiah,FWD,Arsenal,2.4,0,2,26,1,5.9,13,0.01,0.22,0.21,0.3,2,0,1,7.2,30.2,2023-08-12T12:00:00Z,72,16,0,0,0,0,1,0,210426,1,1,2,36.0,8,0,0,0,55,True,0,1,13,2023-24,5.5,Nott'm Forest,NFO,17,3,1065,1100,1050,1125,1080,1080,3.0,22276.0,2023.0,603705.0,0.0,1.0,0.2290120124816894,0.222121775150299,0.1430919617414474,6482.0,782.849439382972,1017.0094855458001,899.929462464386,2023-08-12 12:00:00+00:00
Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,0,0.0,191,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,5644,0,1,1,0.0,0,0,0,0,45,True,0,1,191,2023-24,4.5,Liverpool,LIV,14,4,1240,1370,1210,1350,1270,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240.0,1464.2294195989987,972.5732577170597,1218.401338658029,2023-08-13 15:30:00+00:00
Ben Chilwell,DEF,Chelsea,2.1,1,2,24,0,16.6,195,0.23,0.34,0.11,1.26,9,1,0,6.3,23.6,2023-08-13T15:30:00Z,89,11,0,0,0,0,1,0,1071098,1,1,1,23.0,7,0,0,0,55,True,0,1,195,2023-24,5.5,Liverpool,LIV,14,4,1240,1370,1210,1350,1270,1390,1.0,22283.0,2023.0,604410.0,1.0,0.0,0.2646189630031585,0.5142212510108948,0.2496022582054138,782.0,1464.2294195989987,972.5732577170597,1218.401338658029,2023-08-13 15:30:00+00:00
Philippe Coutinho Correia,MID,Aston Villa,1.7,0,0,3,0,1.8,38,0.01,0.09,0.08,0.65,6,1,0,0.5,0.0,2023-08-12T16:30:00Z,3,15,0,0,0,0,1,0,45198,0,1,5,4.0,1,0,0,0,60,False,0,1,38,2023-24,6.0,Newcastle,NEW,4,3,1105,1280,1050,1210,1160,1355,1.0,22281.0,2023.0,603933.0,0.0,0.0,0.1071313694119453,0.1071313694119453,0.0,488.0,1249.6268142345389,1645.0731962360846,1447.3500052353118,2023-08-12 16:30:00+00:00
Pablo Sarabia,MID,Wolves,1.1,0,0,6,1,34.9,570,0.3,0.36,0.06,0.74,10,0,0,5.5,10.8,2023-08-14T19:00:00Z,62,14,0,0,0,0,1,0,7757,1,0,1,9.0,3,0,0,0,50,False,0,1,570,2023-24,5.0,Man Utd,MUN,1,3,1125,1220,1130,1210,1120,1230,1.0,22284.0,2023.0,604644.0,3.0,0.0,0.0639659017324447,0.382723718881607,0.0117813684046268,2199.0,1906.3804238806429,907.2923537048106,1406.8363887927267,2023-08-14 19:00:00+00:00
Kieffer Moore,FWD,Bournemouth,1.4,0,0,2,0,3.3,76,0.05,0.09,0.04,0.23,3,0,0,0.9,0.0,2023-08-12T14:00:00Z,23,19,0,0,0,0,1,0,42328,0,1,1,7.0,1,0,0,0,50,True,0,1,76,2023-24,5.0,West Ham,WHU,21,3,1100,1145,1055,1140,1150,1150,1.0,22277.0,2023.0,603740.0,0.0,0.0,0.0426681376993656,0.0426681376993656,0.0,10743.0,820.4519193915328,1006.9694063437003,913.7106628676165,2023-08-12 14:00:00+00:00
Ibrahima Konaté,DEF,Liverpool,2.8,0,0,14,0,0.6,302,0.0,0.0,0.0,1.28,9,1,0,2.7,24.4,2023-08-13T15:30:00Z,90,7,0,0,0,0,1,0,109967,1,1,1,2.0,2,0,0,0,50,False,0,1,302,2023-24,5.0,Chelsea,CHE,8,3,1125,1190,1080,1150,1170,1230,0.0,22283.0,2023.0,604422.0,0.0,0.0,0.0,0.5209983587265015,0.5209983587265015,6326.0,953.2602561777821,1012.483894212554,982.872075195168,2023-08-13 15:30:00+00:00
Joelinton Cássio Apolinário de Lira,MID,Newcastle,2.7,0,0,13,0,7.4,416,0.16,0.28,0.12,1.9,6,1,0,2.5,9.8,2023-08-12T16:30:00Z,90,2,0,0,0,0,1,0,95488,1,1,5,8.0,2,0,0,0,60,True,0,1,416,2023-24,6.0,Aston Villa,AVL,7,4,1160,1285,1140,1220,1180,1350,1.0,22281.0,2023.0,603910.0,0.0,0.0,0.1831543445587158,2.276191473007202,2.276191473007202,87.0,1080.441791500771,1361.4291087470451,1220.9354501239081,2023-08-12 16:30:00+00:00
Manuel Akanji,DEF,Man City,3.8,0,0,23,1,1.3,341,0.01,0.01,0.0,0.3,1,0,0,2.3,22.0,2023-08-11T19:00:00Z,90,6,0,0,0,0,1,0,376450,1,3,0,0.0,6,0,0,0,50,False,0,1,341,2023-24,5.0,Burnley,BUR,90,2,1045,1050,1050,1050,1040,1050,0.0,22275.0,2023.0,603622.0,0.0,0.0,0.0,0.4874745607376098,0.4874745607376098,6490.0,987.725543405025,1013.8685203371139,1000.7970318710694,2023-08-11 19:00:00+00:00
Lucas Tolentino Coelho de Lima,MID,West Ham,2.2,0,0,11,0,29.4,539,0.21,0.39,0.18,1.37,3,1,0,6.1,15.2,2023-08-12T14:00:00Z,90,3,0,0,0,0,1,0,122235,1,1,1,16.0,1,0,0,0,60,False,1,1,539,2023-24,6.0,Bournemouth,BOU,91,3,1100,1100,1055,1130,1145,1075,3.0,22277.0,2023.0,603747.0,2.0,0.0,0.1525896191596985,0.4713134467601776,0.2208967059850692,7365.0,884.3170468341376,829.8716982995985,857.0943725668681,2023-08-12 14:00:00+00:00
Luca Koleosho,MID,Burnley,0.1,0,0,4,0,0.0,605,0.03,0.09,0.06,0.96,1,2,0,0.0,0.0,2023-08-11T19:00:00Z,60,13,0,0,0,0,1,0,1053,1,3,0,0.0,2,0,0,0,50,True,0,1,605,2023-24,5.0,Man City,MCI,43,5,1355,1365,1350,1360,1360,1370,1.0,22275.0,2023.0,603609.0,2.0,0.0,0.0580548197031021,0.2169287949800491,0.0,10620.0,1026.5277041676432,1290.4889388057913,1158.5083214867173,2023-08-11 19:00:00+00:00
Rayan Aït-Nouri,DEF,Wolves,1.5,0,0,9,0,11.0,545,0.01,0.01,0.0,1.18,10,1,0,3.2,20.6,2023-08-14T19:00:00Z,76,14,0,0,0,0,1,0,25410,1,0,1,0.0,1,0,0,0,45,False,1,1,545,2023-24,4.5,Man Utd,MUN,1,3,1125,1220,1130,1210,1120,1230,0.0,22284.0,2023.0,604638.0,1.0,0.0,0.0,0.2706096768379211,0.2513752579689026,6674.0,1906.3804238806429,907.2923537048106,1406.8363887927267,2023-08-14 19:00:00+00:00
Emerson Palmieri dos Santos,DEF,West Ham,2.0,0,0,8,0,26.0,532,0.25,0.25,0.0,1.37,3,1,0,5.0,20.4,2023-08-12T14:00:00Z,90,3,0,0,0,0,1,0,29980,1,1,1,4.0,1,0,0,0,45,False,1,1,532,2023-24,4.5,Bournemouth,BOU,91,3,1100,1100,1055,1130,1145,1075,0.0,22277.0,2023.0,603746.0,2.0,0.0,0.0,0.1548314392566681,0.0625638142228126,1245.0,884.3170468341376,829.8716982995985,857.0943725668681,2023-08-12 14:00:00+00:00
Luis Díaz,MID,Liverpool,3.1,0,1,20,0,14.8,303,0.04,0.87,0.83,1.28,9,1,1,8.3,35.0,2023-08-13T15:30:00Z,76,7,0,0,0,0,1,0,445306,1,1,1,33.0,8,0,0,0,75,False,0,1,303,2023-24,7.5,Chelsea,CHE,8,3,1125,1190,1080,1150,1170,1230,4.0,22283.0,2023.0,604430.0,1.0,1.0,0.9190951585769652,0.7050302624702454,0.1260471194982528,10408.0,953.2602561777821,1012.483894212554,982.872075195168,2023-08-13 15:30:00+00:00
Idrissa Gueye,MID,Everton,1.6,0,0,15,0,15.4,254,0.03,0.09,0.06,1.5,5,1,0,3.9,17.8,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,4099,1,1,0,6.0,2,0,0,0,50,True,0,1,254,2023-24,5.0,Fulham,FUL,54,3,1055,1175,1050,1180,1060,1170,2.0,22279.0,2023.0,603795.0,1.0,0.0,0.0717221722006797,1.158117413520813,1.1110903024673462,668.0,960.3886716202696,1225.6610083501519,1093.0248399852107,2023-08-12 14:00:00+00:00
Harry Wilson,MID,Fulham,2.1,0,0,13,1,32.9,288,0.2,0.27,0.07,2.73,5,0,0,4.9,10.8,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,0,15157,1,1,0,5.0,3,0,0,0,55,False,0,1,288,2023-24,5.5,Everton,EVE,11,3,1095,1100,1125,1125,1065,1080,1.0,22279.0,2023.0,603809.0,2.0,0.0,0.0506118647754192,0.5843988060951233,0.5337868928909302,5596.0,828.2285317566505,1089.6468534995856,958.937692628118,2023-08-12 14:00:00+00:00
Benjamin White,DEF,Arsenal,3.1,0,0,8,0,7.3,29,0.03,0.03,0.0,1.18,2,1,0,2.0,10.8,2023-08-12T12:00:00Z,90,16,0,0,0,0,1,0,812755,1,1,2,2.0,1,0,0,0,55,True,1,1,29,2023-24,5.5,Nott'm Forest,NFO,17,3,1065,1100,1050,1125,1080,1080,0.0,22276.0,2023.0,603699.0,0.0,0.0,0.0,0.1981909722089767,0.1981909722089767,7298.0,782.849439382972,1017.0094855458001,899.929462464386,2023-08-12 12:00:00+00:00
Ezri Konsa Ngoyo,DEF,Aston Villa,1.5,0,0,16,0,1.3,48,0.01,0.01,0.0,3.44,6,5,0,1.5,13.2,2023-08-12T16:30:00Z,90,15,0,0,0,0,1,0,102941,1,1,5,0.0,0,0,0,0,45,False,0,1,48,2023-24,4.5,Newcastle,NEW,4,3,1105,1280,1050,1210,1160,1355,0.0,22281.0,2023.0,603923.0,0.0,0.0,0.0,0.0971870198845863,0.0971870198845863,7726.0,1249.6268142345389,1645.0731962360846,1447.3500052353118,2023-08-12 16:30:00+00:00
Thomas Partey,MID,Arsenal,2.1,0,0,18,0,27.6,15,0.06,0.06,0.0,1.18,2,1,0,5.3,23.8,2023-08-12T12:00:00Z,90,16,0,0,0,0,1,0,31892,1,1,2,2.0,2,0,0,0,50,True,0,1,15,2023-24,5.0,Nott'm Forest,NFO,17,3,1065,1100,1050,1125,1080,1080,0.0,22276.0,2023.0,603697.0,2.0,0.0,0.0,0.3736345469951629,0.3736345469951629,2328.0,782.849439382972,1017.0094855458001,899.929462464386,2023-08-12 12:00:00+00:00
Leon Bailey,MID,Aston Villa,1.6,0,0,-1,0,3.8,34,0.01,0.01,0.0,1.24,6,2,0,0.4,0.2,2023-08-12T16:30:00Z,45,15,0,0,0,0,1,0,58138,1,1,5,0.0,1,0,0,0,55,False,0,1,34,2023-24,5.5,Newcastle,NEW,4,3,1105,1280,1050,1210,1160,1355,0.0,22281.0,2023.0,603928.0,0.0,0.0,0.0,0.2412593066692352,0.2412593066692352,5221.0,1249.6268142345389,1645.0731962360846,1447.3500052353118,2023-08-12 16:30:00+00:00
Luke Shaw,DEF,Man Utd,3.1,0,0,25,1,3.7,398,0.04,0.04,0.0,2.27,10,0,0,3.9,27.0,2023-08-14T19:00:00Z,90,20,0,0,0,0,1,0,2192119,1,0,1,8.0,5,0,0,0,55,True,1,1,398,2023-24,5.5,Wolves,WOL,39,3,1100,1100,1085,1105,1115,1100,0.0,22284.0,2023.0,604622.0,0.0,0.0,0.0,0.2868541777133941,0.2868541777133941,1006.0,628.2833001464608,1002.828105914544,815.5557030305024,2023-08-14 19:00:00+00:00
Mario Lemina,MID,Wolves,1.1,0,0,11,0,3.3,565,0.01,0.11,0.1,1.46,10,1,0,2.3,10.4,2023-08-14T19:00:00Z,90,14,0,0,0,0,1,0,2776,1,0,1,9.0,1,0,0,0,50,False,1,1,565,2023-24,5.0,Man Utd,MUN,1,3,1125,1220,1130,1210,1120,1230,3.0,22284.0,2023.0,604641.0,0.0,0.0,0.097210444509983,0.1966753602027893,0.1241686269640922,1299.0,1906.3804238806429,907.2923537048106,1406.8363887927267,2023-08-14 19:00:00+00:00
James Tarkowski,DEF,Everton,2.0,0,0,8,0,0.3,265,0.03,0.07,0.04,1.5,5,1,0,1.9,10.4,2023-08-12T14:00:00Z,90,10,0,0,0,0,1,0,179311,1,1,0,8.0,2,0,0,0,45,True,0,1,265,2023-24,4.5,Fulham,FUL,54,3,1055,1175,1050,1180,1060,1170,1.0,22279.0,2023.0,603791.0,0.0,0.0,0.0501000955700874,0.5565474629402161,0.5565474629402161,1665.0,960.3886716202696,1225.6610083501519,1093.0248399852107,2023-08-12 14:00:00+00:00
Kristoffer Ajer,DEF,Brentford,2.0,0,0,7,0,1.0,90,0.01,0.01,0.0,1.14,8,2,0,1.7,14.2,2023-08-13T13:00:00Z,83,18,0,0,0,0,1,0,22045,1,2,2,2.0,1,0,0,0,45,True,0,1,90,2023-24,4.5,Spurs,TOT,6,4,1170,1230,1110,1150,1230,1310,0.0,22282.0,2023.0,604187.0,0.0,0.0,0.0,0.1383375823497772,0.1383375823497772,9677.0,1086.570549554548,1030.0098090107588,1058.2901792826533,2023-08-13 13:00:00+00:00
Brennan Johnson,MID,Nott'm Forest,1.7,0,0,0,0,0.3,450,0.0,0.28,0.28,0.43,2,2,0,0.5,0.0,2023-08-12T12:00:00Z,79,1,0,0,0,0,1,0,53529,1,1,2,6.0,2,0,0,0,60,False,0,1,450,2023-24,6.0,Arsenal,ARS,3,5,1350,1365,1370,1370,1330,1360,1.0,22276.0,2023.0,603719.0,0.0,0.0,0.1599965989589691,0.1758676767349243,0.0158710777759552,10760.0,1172.228416326685,1084.0955993234813,1128.162007825083,2023-08-12 12:00:00+00:00
Jake O'Brien,DEF,Crystal Palace,1.5,0,0,0,0,0.0,235,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,12650,0,1,0,0.0,0,0,0,0,40,False,0,1,235,2023-24,4.0,Sheffield Utd,SHU,49,2,1030,1040,1045,1020,1020,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12014.0,987.725543405025,1013.8685203371139,1000.7970318710694,2023-08-12 14:00:00+00:00
Justin Kluivert,MID,Bournemouth,1.6,0,0,2,0,0.0,72,0.01,0.01,0.0,0.23,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,30,19,0,0,0,0,1,0,43879,0,1,1,0.0,1,0,0,0,50,True,0,1,72,2023-24,5.0,West Ham,WHU,21,3,1100,1145,1055,1140,1150,1150,0.0,22277.0,2023.0,603737.0,0.0,0.0,0.0,0.0,0.0,6963.0,820.4519193915328,1006.9694063437003,913.7106628676165,2023-08-12 14:00:00+00:00
Lesley Ugochukwu,MID,Chelsea,0.5,0,0,4,0,0.0,613,0.0,0.0,0.0,0.02,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,1,11,0,0,0,0,1,0,10397,0,1,1,0.0,1,0,0,0,45,True,0,1,613,2023-24,4.5,Liverpool,LIV,14,4,1240,1370,1210,1350,1270,1390,0.0,22283.0,2023.0,604417.0,0.0,0.0,0.0,0.0,0.0,9451.0,1464.2294195989987,972.5732577170597,1218.401338658029,2023-08-13 15:30:00+00:00
Arnaut Danjuma Groeneveld,MID,Everton,1.5,0,0,2,0,10.5,601,0.01,0.01,0.0,1.18,5,1,0,1.8,3.4,2023-08-12T14:00:00Z,18,10,0,0,0,0,1,0,12725,0,1,0,4.0,1,0,0,0,55,True,0,1,601,2023-24,5.5,Fulham,FUL,54,3,1055,1175,1050,1180,1060,1170,0.0,22279.0,2023.0,603799.0,1.0,0.0,0.0,0.0949303284287452,0.0,8066.0,960.3886716202696,1225.6610083501519,1093.0248399852107,2023-08-12 14:00:00+00:00
Tim Ream,DEF,Fulham,2.0,0,1,28,1,0.6,281,0.0,0.0,0.0,2.73,5,0,0,1.6,15.8,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,0,37677,1,1,0,0.0,7,0,0,0,45,False,0,1,281,2023-24,4.5,Everton,EVE,11,3,1095,1100,1125,1125,1065,1080,0.0,22279.0,2023.0,603804.0,0.0,0.0,0.0,0.0506118647754192,0.0506118647754192,7184.0,828.2285317566505,1089.6468534995856,958.937692628118,2023-08-12 14:00:00+00:00
Phil Foden,MID,Man City,4.1,0,0,6,1,32.8,353,0.11,0.38,0.27,0.3,1,0,0,7.4,9.0,2023-08-11T19:00:00Z,90,6,0,0,0,0,1,0,706434,1,3,0,32.0,3,0,0,0,75,False,0,1,353,2023-24,7.5,Burnley,BUR,90,2,1045,1050,1050,1050,1040,1050,3.0,22275.0,2023.0,603628.0,2.0,0.0,0.266010969877243,0.4591448903083801,0.3873654901981354,6055.0,987.725543405025,1013.8685203371139,1000.7970318710694,2023-08-11 19:00:00+00:00
Christian Eriksen,MID,Man Utd,2.7,0,0,4,0,0.6,379,0.01,0.01,0.0,1.08,10,0,0,0.1,0.2,2023-08-14T19:00:00Z,22,20,0,0,0,0,1,0,42634,0,0,1,0.0,1,0,0,0,60,True,0,1,379,2023-24,6.0,Wolves,WOL,39,3,1100,1100,1085,1105,1115,1100,0.0,22284.0,2023.0,604629.0,0.0,0.0,0.0,0.9172488451004028,0.9172488451004028,646.0,628.2833001464608,1002.828105914544,815.5557030305024,2023-08-14 19:00:00+00:00
Fábio Silva,FWD,Wolves,1.4,0,0,6,0,10.8,552,0.01,0.34,0.33,0.29,10,0,0,7.9,11.2,2023-08-14T19:00:00Z,13,14,0,0,0,0,1,0,22652,0,0,1,57.0,1,0,0,0,55,False,0,1,552,2023-24,5.5,Man Utd,MUN,1,3,1125,1220,1130,1210,1120,1230,3.0,22284.0,2023.0,604647.0,1.0,0.0,0.2516683638095855,0.3130272626876831,0.0,8778.0,1906.3804238806429,907.2923537048106,1406.8363887927267,2023-08-14 19:00:00+00:00
James Tomkins,DEF,Crystal Palace,1.5,0,0,3,0,0.0,241,0.0,0.0,0.0,0.0,7,0,0,0.0,0.2,2023-08-12T14:00:00Z,1,17,0,0,0,0,1,0,73828,0,1,0,0.0,1,0,0,0,40,False,0,1,241,2023-24,4.0,Sheffield Utd,SHU,49,2,1030,1040,1045,1020,1020,1060,0.0,22280.0,2023.0,603842.0,0.0,0.0,0.0,0.0,0.0,530.0,987.725543405025,1013.8685203371139,1000.7970318710694,2023-08-12 14:00:00+00:00
William Osula,FWD,Sheffield Utd,0.5,0,0,-5,0,0.0,490,0.01,0.25,0.24,2.01,7,1,0,0.0,0.0,2023-08-12T14:00:00Z,90,8,0,0,0,0,1,0,135543,1,1,0,0.0,1,0,0,0,45,True,1,1,490,2023-24,4.5,Crystal Palace,CRY,31,3,1070,1100,1080,1120,1060,1085,2.0,22280.0,2023.0,603824.0,0.0,0.0,0.1479987204074859,0.1479987204074859,0.0,9556.0,820.5752437639983,1127.2709585037167,973.9231011338575,2023-08-12 14:00:00+00:00
Ollie Watkins,FWD,Aston Villa,2.1,1,0,18,0,23.4,60,0.1,0.33,0.23,3.44,6,5,0,8.5,32.2,2023-08-12T16:30:00Z,90,15,0,0,0,0,1,0,2116959,1,1,5,29.0,5,0,0,0,80,False,0,1,60,2023-24,8.0,Newcastle,NEW,4,3,1105,1280,1050,1210,1160,1355,2.0,22281.0,2023.0,603931.0,2.0,0.0,0.365252822637558,0.5727638602256775,0.1071313694119453,8865.0,1249.6268142345389,1645.0731962360846,1447.3500052353118,2023-08-12 16:30:00+00:00
Gabriel dos Santos Magalhães,DEF,Arsenal,2.8,0,0,2,0,0.0,5,0.0,0.0,0.0,0.02,2,0,0,0.0,0.2,2023-08-12T12:00:00Z,4,16,0,0,0,0,1,0,2743150,0,1,2,0.0,1,0,0,0,50,True,0,1,5,2023-24,5.0,Nott'm Forest,NFO,17,3,1065,1100,1050,1125,1080,1080,0.0,22276.0,2023.0,603708.0,0.0,0.0,0.0,0.0,0.0,5613.0,782.849439382972,1017.0094855458001,899.929462464386,2023-08-12 12:00:00+00:00
Takehiro Tomiyasu,DEF,Arsenal,2.5,0,0,9,0,4.3,25,0.02,0.05,0.03,0.9,2,1,0,2.3,10.0,2023-08-12T12:00:00Z,40,16,0,0,0,0,1,0,16472,0,1,2,9.0,1,0,0,0,45,True,0,1,25,2023-24,4.5,Nott'm Forest,NFO,17,3,1065,1100,1050,1125,1080,1080,1.0,22276.0,2023.0,603709.0,0.0,0.0,0.0195612497627735,0.0888754725456237,0.0693142190575599,7931.0,782.849439382972,1017.0094855458001,899.929462464386,2023-08-12 12:00:00+00:00
Harrison Reed,MID,Fulham,1.6,0,0,13,1,12.8,282,0.08,0.08,0.0,2.73,5,0,0,2.8,13.2,2023-08-12T14:00:00Z,90,9,0,0,0,0,1,0,86790,1,1,0,2.0,3,0,0,0,50,False,0,1,282,2023-24,5.0,Everton,EVE,11,3,1095,1100,1125,1125,1065,1080,0.0,22279.0,2023.0,603807.0,1.0,0.0,0.0,0.1623706519603729,0.0662107020616531,910.0,828.2285317566505,1089.6468534995856,958.937692628118,2023-08-12 14:00:00+00:00
Christian Nørgaard,MID,Brentford,2.1,0,0,9,0,1.8,110,0.01,0.01,0.0,1.02,8,2,0,1.7,8.8,2023-08-13T13:00:00Z,71,18,0,0,0,0,1,0,11500,1,2,2,6.0,2,0,0,0,55,True,0,1,110,2023-24,5.5,Spurs,TOT,6,4,1170,1230,1110,1150,1230,1310,0.0,22282.0,2023.0,604190.0,0.0,0.0,0.0,0.564354419708252,0.564354419708252,7083.0,1086.570549554548,1030.0098090107588,1058.2901792826533,2023-08-13 13:00:00+00:00
Sean Longstaff,MID,Newcastle,2.1,0,0,3,0,0.0,421,0.0,0.0,0.0,0.32,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,5,2,0,0,0,0,1,0,20255,0,1,5,0.0,1,0,0,0,50,True,0,1,421,2023-24,5.0,Aston Villa,AVL,7,4,1160,1285,1140,1220,1180,1350,0.0,22281.0,2023.0,603919.0,0.0,0.0,0.0,0.0,0.0,7078.0,1080.441791500771,1361.4291087470451,1220.9354501239081,2023-08-12 16:30:00+00:00
